"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","host","1.9.0","USB","36","GET DESCRIPTOR Request DEVICE"
"2","0.000000","1.9.0","host","USB","46","GET DESCRIPTOR Response DEVICE"
"3","0.000000","host","1.9.0","USB","36","GET DESCRIPTOR Request CONFIGURATION"
"4","0.000000","1.9.0","host","USB","67","GET DESCRIPTOR Response CONFIGURATION"
"5","0.000000","host","1.9.0","USB","36","SET CONFIGURATION Request"
"6","0.000000","1.9.0","host","USB","28","SET CONFIGURATION Response"
"7","0.000000","host","1.2.0","USB","36","GET DESCRIPTOR Request DEVICE"
"8","0.000000","1.2.0","host","USB","46","GET DESCRIPTOR Response DEVICE"
"9","0.000000","host","1.2.0","USB","36","GET DESCRIPTOR Request CONFIGURATION"
"10","0.000000","1.2.0","host","USB","716","GET DESCRIPTOR Response CONFIGURATION"
"11","0.000000","host","1.2.0","USB","36","SET CONFIGURATION Request"
"12","0.000000","1.2.0","host","USB","28","SET CONFIGURATION Response"
"13","0.000000","host","1.1.0","USB","36","GET DESCRIPTOR Request DEVICE"
"14","0.000000","1.1.0","host","USB","46","GET DESCRIPTOR Response DEVICE"
"15","0.000000","host","1.1.0","USB","36","GET DESCRIPTOR Request CONFIGURATION"
"16","0.000000","1.1.0","host","USB","205","GET DESCRIPTOR Response CONFIGURATION"
"17","0.000000","host","1.1.0","USB","36","SET CONFIGURATION Request"
"18","0.000000","1.1.0","host","USB","28","SET CONFIGURATION Response"
"19","0.000000","host","1.3.0","USB","36","GET DESCRIPTOR Request DEVICE"
"20","0.000000","1.3.0","host","USB","46","GET DESCRIPTOR Response DEVICE"
"21","0.000000","host","1.3.0","USB","36","GET DESCRIPTOR Request CONFIGURATION"
"22","0.000000","1.3.0","host","USB","67","GET DESCRIPTOR Response CONFIGURATION"
"23","0.000000","host","1.3.0","USB","36","SET CONFIGURATION Request"
"24","0.000000","1.3.0","host","USB","28","SET CONFIGURATION Response"
"25","0.000000","host","1.4.0","USB","36","GET DESCRIPTOR Request DEVICE"
"26","0.000000","1.4.0","host","USB","46","GET DESCRIPTOR Response DEVICE"
"27","0.000000","host","1.4.0","USB","36","GET DESCRIPTOR Request CONFIGURATION"
"28","0.000000","1.4.0","host","USB","103","GET DESCRIPTOR Response CONFIGURATION"
"29","0.000000","host","1.4.0","USB","36","SET CONFIGURATION Request"
"30","0.000000","1.4.0","host","USB","28","SET CONFIGURATION Response"
"31","13.024776","host","1.9.1","USB","47","URB_BULK out"
"32","13.024835","1.9.1","host","USB","27","URB_BULK out"
"33","13.024872","host","1.9.1","USB","27","URB_BULK in"
"34","13.026115","1.9.1","host","USB","57","URB_BULK in"
"35","13.026155","host","1.9.1","USB","27","URB_BULK in"
"36","13.027153","1.9.1","host","USB","39","URB_BULK in"
"37","13.027207","host","1.9.1","USB","59","URB_BULK out"
"38","13.028147","1.9.1","host","USB","27","URB_BULK out"
"39","13.028198","host","1.9.1","USB","27","URB_BULK in"
"40","13.029617","1.9.1","host","USB","59","URB_BULK in"
"41","13.029671","host","1.9.1","USB","27","URB_BULK in"
"42","13.030699","1.9.1","host","USB","39","URB_BULK in"
"43","13.031654","host","1.9.1","USB","43","URB_BULK out"
"44","13.031702","1.9.1","host","USB","27","URB_BULK out"
"45","13.031736","host","1.9.1","USB","27","URB_BULK in"
"46","13.036978","1.9.1","host","USB","177","URB_BULK in"
"47","13.037045","host","1.9.1","USB","27","URB_BULK in"
"48","13.037697","1.9.1","host","USB","39","URB_BULK in"
"49","13.038191","host","1.9.1","USB","47","URB_BULK out"
"50","13.039046","1.9.1","host","USB","27","URB_BULK out"
"51","13.039153","host","1.9.1","USB","27","URB_BULK in"
"52","13.039697","1.9.1","host","USB","50","URB_BULK in"
"53","13.039748","host","1.9.1","USB","27","URB_BULK in"
"54","13.040282","1.9.1","host","USB","39","URB_BULK in"
"55","13.040382","host","1.9.1","USB","47","URB_BULK out"
"56","13.041006","1.9.1","host","USB","27","URB_BULK out"
"57","13.041097","host","1.9.1","USB","27","URB_BULK in"
"58","13.042209","1.9.1","host","USB","50","URB_BULK in"
"59","13.042279","host","1.9.1","USB","27","URB_BULK in"
"60","13.043240","1.9.1","host","USB","39","URB_BULK in"
"61","13.043306","host","1.9.1","USB","47","URB_BULK out"
"62","13.044005","1.9.1","host","USB","27","URB_BULK out"
"63","13.044063","host","1.9.1","USB","27","URB_BULK in"
"64","13.044972","1.9.1","host","USB","50","URB_BULK in"
"65","13.045026","host","1.9.1","USB","27","URB_BULK in"
"66","13.045785","1.9.1","host","USB","39","URB_BULK in"
"67","13.045845","host","1.9.1","USB","47","URB_BULK out"
"68","13.046585","1.9.1","host","USB","27","URB_BULK out"
"69","13.046652","host","1.9.1","USB","27","URB_BULK in"
"70","13.047219","1.9.1","host","USB","65","URB_BULK in"
"71","13.047296","host","1.9.1","USB","27","URB_BULK in"
"72","13.047864","1.9.1","host","USB","39","URB_BULK in"
"73","13.047922","host","1.9.1","USB","47","URB_BULK out"
"74","13.048454","1.9.1","host","USB","27","URB_BULK out"
"75","13.048498","host","1.9.1","USB","27","URB_BULK in"
"76","13.049072","1.9.1","host","USB","50","URB_BULK in"
"77","13.049113","host","1.9.1","USB","27","URB_BULK in"
"78","13.049809","1.9.1","host","USB","39","URB_BULK in"
"79","13.049890","host","1.9.1","USB","59","URB_BULK out"
"80","13.050495","1.9.1","host","USB","27","URB_BULK out"
"81","13.050542","host","1.9.1","USB","27","URB_BULK in"
"82","13.053077","1.9.1","host","USB","290","URB_BULK in"
"83","13.053121","host","1.9.1","USB","27","URB_BULK in"
"84","13.053797","1.9.1","host","USB","39","URB_BULK in"
"85","13.054656","host","1.9.1","USB","59","URB_BULK out"
"86","13.054709","1.9.1","host","USB","27","URB_BULK out"
"87","13.054739","host","1.9.1","USB","27","URB_BULK in"
"88","13.056037","1.9.1","host","USB","59","URB_BULK in"
"89","13.056105","host","1.9.1","USB","27","URB_BULK in"
"90","13.056727","1.9.1","host","USB","39","URB_BULK in"
"91","13.057134","host","1.9.1","USB","43","URB_BULK out"
"92","13.057654","1.9.1","host","USB","27","URB_BULK out"
"93","13.057712","host","1.9.1","USB","27","URB_BULK in"
"94","13.061326","1.9.1","host","USB","177","URB_BULK in"
"95","13.061387","host","1.9.1","USB","27","URB_BULK in"
"96","13.062260","1.9.1","host","USB","39","URB_BULK in"
"97","13.062653","host","1.9.1","USB","59","URB_BULK out"
"98","13.062779","1.9.1","host","USB","27","URB_BULK out"
"99","13.062809","host","1.9.1","USB","27","URB_BULK in"
"100","13.064572","1.9.1","host","USB","290","URB_BULK in"
"101","13.064626","host","1.9.1","USB","27","URB_BULK in"
"102","13.066049","1.9.1","host","USB","39","URB_BULK in"
"103","13.066812","host","1.9.1","USB","59","URB_BULK out"
"104","13.066859","1.9.1","host","USB","27","URB_BULK out"
"105","13.066887","host","1.9.1","USB","27","URB_BULK in"
"106","13.068176","1.9.1","host","USB","59","URB_BULK in"
"107","13.068216","host","1.9.1","USB","27","URB_BULK in"
"108","13.069149","1.9.1","host","USB","39","URB_BULK in"
"109","13.069498","host","1.9.1","USB","43","URB_BULK out"
"110","13.070119","1.9.1","host","USB","27","URB_BULK out"
"111","13.070191","host","1.9.1","USB","27","URB_BULK in"
"112","13.075017","1.9.1","host","USB","187","URB_BULK in"
"113","13.075092","host","1.9.1","USB","27","URB_BULK in"
"114","13.076025","1.9.1","host","USB","39","URB_BULK in"
"115","13.076431","host","1.9.1","USB","59","URB_BULK out"
"116","13.077145","1.9.1","host","USB","27","URB_BULK out"
"117","13.077186","host","1.9.1","USB","27","URB_BULK in"
"118","13.079848","1.9.1","host","USB","320","URB_BULK in"
"119","13.079901","host","1.9.1","USB","27","URB_BULK in"
"120","13.081180","1.9.1","host","USB","39","URB_BULK in"
"121","13.082250","host","1.9.1","USB","59","URB_BULK out"
"122","13.082315","1.9.1","host","USB","27","URB_BULK out"
"123","13.082352","host","1.9.1","USB","27","URB_BULK in"
"124","13.083724","1.9.1","host","USB","59","URB_BULK in"
"125","13.083792","host","1.9.1","USB","27","URB_BULK in"
"126","13.084677","1.9.1","host","USB","39","URB_BULK in"
"127","13.085047","host","1.9.1","USB","43","URB_BULK out"
"128","13.085581","1.9.1","host","USB","27","URB_BULK out"
"129","13.085642","host","1.9.1","USB","27","URB_BULK in"
"130","13.089767","1.9.1","host","USB","177","URB_BULK in"
"131","13.089851","host","1.9.1","USB","27","URB_BULK in"
"132","13.090930","1.9.1","host","USB","39","URB_BULK in"
"133","13.091367","host","1.9.1","USB","59","URB_BULK out"
"134","13.091964","1.9.1","host","USB","27","URB_BULK out"
"135","13.092025","host","1.9.1","USB","27","URB_BULK in"
"136","13.094744","1.9.1","host","USB","290","URB_BULK in"
"137","13.094790","host","1.9.1","USB","27","URB_BULK in"
"138","13.096459","1.9.1","host","USB","39","URB_BULK in"
"139","13.097140","host","1.9.1","USB","59","URB_BULK out"
"140","13.097202","1.9.1","host","USB","27","URB_BULK out"
"141","13.097230","host","1.9.1","USB","27","URB_BULK in"
"142","13.098647","1.9.1","host","USB","59","URB_BULK in"
"143","13.098678","host","1.9.1","USB","27","URB_BULK in"
"144","13.099256","1.9.1","host","USB","39","URB_BULK in"
"145","13.099540","host","1.9.1","USB","43","URB_BULK out"
"146","13.099770","1.9.1","host","USB","27","URB_BULK out"
"147","13.099804","host","1.9.1","USB","27","URB_BULK in"
"148","13.102931","1.9.1","host","USB","195","URB_BULK in"
"149","13.103030","host","1.9.1","USB","27","URB_BULK in"
"150","13.103586","1.9.1","host","USB","39","URB_BULK in"
"151","13.103940","host","1.9.1","USB","59","URB_BULK out"
"152","13.104161","1.9.1","host","USB","27","URB_BULK out"
"153","13.104197","host","1.9.1","USB","27","URB_BULK in"
"154","13.106082","1.9.1","host","USB","344","URB_BULK in"
"155","13.106148","host","1.9.1","USB","27","URB_BULK in"
"156","13.106675","1.9.1","host","USB","39","URB_BULK in"
"157","13.107486","host","1.9.1","USB","59","URB_BULK out"
"158","13.107544","1.9.1","host","USB","27","URB_BULK out"
"159","13.107574","host","1.9.1","USB","27","URB_BULK in"
"160","13.108549","1.9.1","host","USB","59","URB_BULK in"
"161","13.108584","host","1.9.1","USB","27","URB_BULK in"
"162","13.117426","1.9.1","host","USB","39","URB_BULK in"
"163","13.118024","host","1.9.1","USB","43","URB_BULK out"
"164","13.118133","1.9.1","host","USB","27","URB_BULK out"
"165","13.118171","host","1.9.1","USB","27","URB_BULK in"
"166","13.121753","1.9.1","host","USB","179","URB_BULK in"
"167","13.121813","host","1.9.1","USB","27","URB_BULK in"
"168","13.122483","1.9.1","host","USB","39","URB_BULK in"
"169","13.122987","host","1.9.1","USB","59","URB_BULK out"
"170","13.123256","1.9.1","host","USB","27","URB_BULK out"
"171","13.123336","host","1.9.1","USB","27","URB_BULK in"
"172","13.125645","1.9.1","host","USB","296","URB_BULK in"
"173","13.125703","host","1.9.1","USB","27","URB_BULK in"
"174","13.126485","1.9.1","host","USB","39","URB_BULK in"
"175","13.127325","host","1.9.1","USB","59","URB_BULK out"
"176","13.127448","1.9.1","host","USB","27","URB_BULK out"
"177","13.127481","host","1.9.1","USB","27","URB_BULK in"
"178","13.128668","1.9.1","host","USB","59","URB_BULK in"
"179","13.128709","host","1.9.1","USB","27","URB_BULK in"
"180","13.129209","1.9.1","host","USB","39","URB_BULK in"
"181","13.129560","host","1.9.1","USB","43","URB_BULK out"
"182","13.129851","1.9.1","host","USB","27","URB_BULK out"
"183","13.129890","host","1.9.1","USB","27","URB_BULK in"
"184","13.133747","1.9.1","host","USB","173","URB_BULK in"
"185","13.133790","host","1.9.1","USB","27","URB_BULK in"
"186","13.134551","1.9.1","host","USB","39","URB_BULK in"
"187","13.134948","host","1.9.1","USB","59","URB_BULK out"
"188","13.135064","1.9.1","host","USB","27","URB_BULK out"
"189","13.135096","host","1.9.1","USB","27","URB_BULK in"
"190","13.136727","1.9.1","host","USB","278","URB_BULK in"
"191","13.136766","host","1.9.1","USB","27","URB_BULK in"
"192","13.137129","1.9.1","host","USB","39","URB_BULK in"
"193","13.137839","host","1.9.1","USB","59","URB_BULK out"
"194","13.137955","1.9.1","host","USB","27","URB_BULK out"
"195","13.137987","host","1.9.1","USB","27","URB_BULK in"
"196","13.138971","1.9.1","host","USB","59","URB_BULK in"
"197","13.139033","host","1.9.1","USB","27","URB_BULK in"
"198","13.139509","1.9.1","host","USB","39","URB_BULK in"
"199","13.139975","host","1.9.1","USB","43","URB_BULK out"
"200","13.140032","1.9.1","host","USB","27","URB_BULK out"
"201","13.140063","host","1.9.1","USB","27","URB_BULK in"
"202","13.142667","1.9.1","host","USB","177","URB_BULK in"
"203","13.142704","host","1.9.1","USB","27","URB_BULK in"
"204","13.143349","1.9.1","host","USB","39","URB_BULK in"
"205","13.143758","host","1.9.1","USB","59","URB_BULK out"
"206","13.143888","1.9.1","host","USB","27","URB_BULK out"
"207","13.143942","host","1.9.1","USB","27","URB_BULK in"
"208","13.145707","1.9.1","host","USB","290","URB_BULK in"
"209","13.145747","host","1.9.1","USB","27","URB_BULK in"
"210","13.146451","1.9.1","host","USB","39","URB_BULK in"
"211","13.147391","host","1.9.1","USB","59","URB_BULK out"
"212","13.147500","1.9.1","host","USB","27","URB_BULK out"
"213","13.147531","host","1.9.1","USB","27","URB_BULK in"
"214","13.148541","1.9.1","host","USB","59","URB_BULK in"
"215","13.148603","host","1.9.1","USB","27","URB_BULK in"
"216","13.149278","1.9.1","host","USB","39","URB_BULK in"
"217","13.149626","host","1.9.1","USB","43","URB_BULK out"
"218","13.149982","1.9.1","host","USB","27","URB_BULK out"
"219","13.150029","host","1.9.1","USB","27","URB_BULK in"
"220","13.153646","1.9.1","host","USB","185","URB_BULK in"
"221","13.153686","host","1.9.1","USB","27","URB_BULK in"
"222","13.154572","1.9.1","host","USB","39","URB_BULK in"
"223","13.154910","host","1.9.1","USB","59","URB_BULK out"
"224","13.155128","1.9.1","host","USB","27","URB_BULK out"
"225","13.155172","host","1.9.1","USB","27","URB_BULK in"
"226","13.157121","1.9.1","host","USB","314","URB_BULK in"
"227","13.157197","host","1.9.1","USB","27","URB_BULK in"
"228","13.157842","1.9.1","host","USB","39","URB_BULK in"
"229","13.158621","host","1.9.1","USB","59","URB_BULK out"
"230","13.158684","1.9.1","host","USB","27","URB_BULK out"
"231","13.158757","host","1.9.1","USB","27","URB_BULK in"
"232","13.160001","1.9.1","host","USB","59","URB_BULK in"
"233","13.160040","host","1.9.1","USB","27","URB_BULK in"
"234","13.160329","1.9.1","host","USB","39","URB_BULK in"
"235","13.160637","host","1.9.1","USB","43","URB_BULK out"
"236","13.160742","1.9.1","host","USB","27","URB_BULK out"
"237","13.160773","host","1.9.1","USB","27","URB_BULK in"
"238","13.163860","1.9.1","host","USB","173","URB_BULK in"
"239","13.163910","host","1.9.1","USB","27","URB_BULK in"
"240","13.164626","1.9.1","host","USB","39","URB_BULK in"
"241","13.165092","host","1.9.1","USB","59","URB_BULK out"
"242","13.165161","1.9.1","host","USB","27","URB_BULK out"
"243","13.165192","host","1.9.1","USB","27","URB_BULK in"
"244","13.168233","1.9.1","host","USB","278","URB_BULK in"
"245","13.168278","host","1.9.1","USB","27","URB_BULK in"
"246","13.170015","1.9.1","host","USB","39","URB_BULK in"
"247","13.170749","host","1.9.1","USB","59","URB_BULK out"
"248","13.170875","1.9.1","host","USB","27","URB_BULK out"
"249","13.170912","host","1.9.1","USB","27","URB_BULK in"
"250","13.173450","1.9.1","host","USB","59","URB_BULK in"
"251","13.173606","host","1.9.1","USB","27","URB_BULK in"
"252","13.174393","1.9.1","host","USB","39","URB_BULK in"
"253","13.174828","host","1.9.1","USB","43","URB_BULK out"
"254","13.175026","1.9.1","host","USB","27","URB_BULK out"
"255","13.175073","host","1.9.1","USB","27","URB_BULK in"
"256","13.178268","1.9.1","host","USB","177","URB_BULK in"
"257","13.178307","host","1.9.1","USB","27","URB_BULK in"
"258","13.179137","1.9.1","host","USB","39","URB_BULK in"
"259","13.179523","host","1.9.1","USB","59","URB_BULK out"
"260","13.179931","1.9.1","host","USB","27","URB_BULK out"
"261","13.179977","host","1.9.1","USB","27","URB_BULK in"
"262","13.182088","1.9.1","host","USB","290","URB_BULK in"
"263","13.182127","host","1.9.1","USB","27","URB_BULK in"
"264","13.183333","1.9.1","host","USB","39","URB_BULK in"
"265","13.184294","host","1.9.1","USB","43","URB_BULK out"
"266","13.184434","1.9.1","host","USB","27","URB_BULK out"
"267","13.184469","host","1.9.1","USB","27","URB_BULK in"
"268","13.186422","1.9.1","host","USB","197","URB_BULK in"
"269","13.186463","host","1.9.1","USB","27","URB_BULK in"
"270","13.186995","1.9.1","host","USB","39","URB_BULK in"
"271","13.188131","host","1.9.1","USB","59","URB_BULK out"
"272","13.188259","1.9.1","host","USB","27","URB_BULK out"
"273","13.188295","host","1.9.1","USB","27","URB_BULK in"
"274","13.189617","1.9.1","host","USB","59","URB_BULK in"
"275","13.189686","host","1.9.1","USB","27","URB_BULK in"
"276","13.190412","1.9.1","host","USB","39","URB_BULK in"
"277","13.190884","host","1.9.1","USB","43","URB_BULK out"
"278","13.191635","1.9.1","host","USB","27","URB_BULK out"
"279","13.191697","host","1.9.1","USB","27","URB_BULK in"
"280","13.194877","1.9.1","host","USB","177","URB_BULK in"
"281","13.194917","host","1.9.1","USB","27","URB_BULK in"
"282","13.197038","1.9.1","host","USB","39","URB_BULK in"
"283","13.197466","host","1.9.1","USB","59","URB_BULK out"
"284","13.197900","1.9.1","host","USB","27","URB_BULK out"
"285","13.197950","host","1.9.1","USB","27","URB_BULK in"
"286","13.200132","1.9.1","host","USB","290","URB_BULK in"
"287","13.200169","host","1.9.1","USB","27","URB_BULK in"
"288","13.200448","1.9.1","host","USB","39","URB_BULK in"
"289","13.201080","host","1.9.1","USB","59","URB_BULK out"
"290","13.201126","1.9.1","host","USB","27","URB_BULK out"
"291","13.201178","host","1.9.1","USB","27","URB_BULK in"
"292","13.202145","1.9.1","host","USB","59","URB_BULK in"
"293","13.202176","host","1.9.1","USB","27","URB_BULK in"
"294","13.202465","1.9.1","host","USB","39","URB_BULK in"
"295","13.202729","host","1.9.1","USB","43","URB_BULK out"
"296","13.202868","1.9.1","host","USB","27","URB_BULK out"
"297","13.202902","host","1.9.1","USB","27","URB_BULK in"
"298","13.205134","1.9.1","host","USB","189","URB_BULK in"
"299","13.205169","host","1.9.1","USB","27","URB_BULK in"
"300","13.205893","1.9.1","host","USB","39","URB_BULK in"
"301","13.206323","host","1.9.1","USB","59","URB_BULK out"
"302","13.206379","1.9.1","host","USB","27","URB_BULK out"
"303","13.206408","host","1.9.1","USB","27","URB_BULK in"
"304","13.207988","1.9.1","host","USB","326","URB_BULK in"
"305","13.208032","host","1.9.1","USB","27","URB_BULK in"
"306","13.208480","1.9.1","host","USB","39","URB_BULK in"
"307","13.209202","host","1.9.1","USB","59","URB_BULK out"
"308","13.214589","1.9.1","host","USB","27","URB_BULK out"
"309","13.214653","host","1.9.1","USB","27","URB_BULK in"
"310","13.216702","1.9.1","host","USB","59","URB_BULK in"
"311","13.216755","host","1.9.1","USB","27","URB_BULK in"
"312","13.217172","1.9.1","host","USB","39","URB_BULK in"
"313","13.217599","host","1.9.1","USB","43","URB_BULK out"
"314","13.217821","1.9.1","host","USB","27","URB_BULK out"
"315","13.217866","host","1.9.1","USB","27","URB_BULK in"
"316","13.219472","1.9.1","host","USB","181","URB_BULK in"
"317","13.219517","host","1.9.1","USB","27","URB_BULK in"
"318","13.219818","1.9.1","host","USB","39","URB_BULK in"
"319","13.220244","host","1.9.1","USB","59","URB_BULK out"
"320","13.220291","1.9.1","host","USB","27","URB_BULK out"
"321","13.220325","host","1.9.1","USB","27","URB_BULK in"
"322","13.221639","1.9.1","host","USB","302","URB_BULK in"
"323","13.221701","host","1.9.1","USB","27","URB_BULK in"
"324","13.222078","1.9.1","host","USB","39","URB_BULK in"
"325","13.222947","host","1.9.1","USB","59","URB_BULK out"
"326","13.223001","1.9.1","host","USB","27","URB_BULK out"
"327","13.223040","host","1.9.1","USB","27","URB_BULK in"
"328","13.224074","1.9.1","host","USB","59","URB_BULK in"
"329","13.224130","host","1.9.1","USB","27","URB_BULK in"
"330","13.224744","1.9.1","host","USB","39","URB_BULK in"
"331","13.225197","host","1.9.1","USB","43","URB_BULK out"
"332","13.225252","1.9.1","host","USB","27","URB_BULK out"
"333","13.225335","host","1.9.1","USB","27","URB_BULK in"
"334","13.228560","1.9.1","host","USB","173","URB_BULK in"
"335","13.228634","host","1.9.1","USB","27","URB_BULK in"
"336","13.229089","1.9.1","host","USB","39","URB_BULK in"
"337","13.229513","host","1.9.1","USB","59","URB_BULK out"
"338","13.230145","1.9.1","host","USB","27","URB_BULK out"
"339","13.230190","host","1.9.1","USB","27","URB_BULK in"
"340","13.232095","1.9.1","host","USB","278","URB_BULK in"
"341","13.232157","host","1.9.1","USB","27","URB_BULK in"
"342","13.232652","1.9.1","host","USB","39","URB_BULK in"
"343","13.233341","host","1.9.1","USB","59","URB_BULK out"
"344","13.233399","1.9.1","host","USB","27","URB_BULK out"
"345","13.233424","host","1.9.1","USB","27","URB_BULK in"
"346","13.234929","1.9.1","host","USB","59","URB_BULK in"
"347","13.234983","host","1.9.1","USB","27","URB_BULK in"
"348","13.235613","1.9.1","host","USB","39","URB_BULK in"
"349","13.235965","host","1.9.1","USB","43","URB_BULK out"
"350","13.236019","1.9.1","host","USB","27","URB_BULK out"
"351","13.236047","host","1.9.1","USB","27","URB_BULK in"
"352","13.238895","1.9.1","host","USB","181","URB_BULK in"
"353","13.238982","host","1.9.1","USB","27","URB_BULK in"
"354","13.239948","1.9.1","host","USB","39","URB_BULK in"
"355","13.240415","host","1.9.1","USB","59","URB_BULK out"
"356","13.240547","1.9.1","host","USB","27","URB_BULK out"
"357","13.240622","host","1.9.1","USB","27","URB_BULK in"
"358","13.242626","1.9.1","host","USB","302","URB_BULK in"
"359","13.242685","host","1.9.1","USB","27","URB_BULK in"
"360","13.243369","1.9.1","host","USB","39","URB_BULK in"
"361","13.244209","host","1.9.1","USB","59","URB_BULK out"
"362","13.244264","1.9.1","host","USB","27","URB_BULK out"
"363","13.244299","host","1.9.1","USB","27","URB_BULK in"
"364","13.245386","1.9.1","host","USB","59","URB_BULK in"
"365","13.245443","host","1.9.1","USB","27","URB_BULK in"
"366","13.246485","1.9.1","host","USB","39","URB_BULK in"
"367","13.246862","host","1.9.1","USB","43","URB_BULK out"
"368","13.247199","1.9.1","host","USB","27","URB_BULK out"
"369","13.247247","host","1.9.1","USB","27","URB_BULK in"
"370","13.250509","1.9.1","host","USB","189","URB_BULK in"
"371","13.250566","host","1.9.1","USB","27","URB_BULK in"
"372","13.251069","1.9.1","host","USB","39","URB_BULK in"
"373","13.251452","host","1.9.1","USB","59","URB_BULK out"
"374","13.251494","1.9.1","host","USB","27","URB_BULK out"
"375","13.251551","host","1.9.1","USB","27","URB_BULK in"
"376","13.253222","1.9.1","host","USB","326","URB_BULK in"
"377","13.253262","host","1.9.1","USB","27","URB_BULK in"
"378","13.254100","1.9.1","host","USB","39","URB_BULK in"
"379","13.255364","host","1.9.1","USB","59","URB_BULK out"
"380","13.255437","1.9.1","host","USB","27","URB_BULK out"
"381","13.255473","host","1.9.1","USB","27","URB_BULK in"
"382","13.256583","1.9.1","host","USB","59","URB_BULK in"
"383","13.256663","host","1.9.1","USB","27","URB_BULK in"
"384","13.257511","1.9.1","host","USB","39","URB_BULK in"
"385","13.258080","host","1.9.1","USB","43","URB_BULK out"
"386","13.258531","1.9.1","host","USB","27","URB_BULK out"
"387","13.258579","host","1.9.1","USB","27","URB_BULK in"
"388","13.260988","1.9.1","host","USB","175","URB_BULK in"
"389","13.261049","host","1.9.1","USB","27","URB_BULK in"
"390","13.261233","1.9.1","host","USB","39","URB_BULK in"
"391","13.261663","host","1.9.1","USB","59","URB_BULK out"
"392","13.262299","1.9.1","host","USB","27","URB_BULK out"
"393","13.262349","host","1.9.1","USB","27","URB_BULK in"
"394","13.263623","1.9.1","host","USB","284","URB_BULK in"
"395","13.263676","host","1.9.1","USB","27","URB_BULK in"
"396","13.264089","1.9.1","host","USB","39","URB_BULK in"
"397","13.264942","host","1.9.1","USB","59","URB_BULK out"
"398","13.265029","1.9.1","host","USB","27","URB_BULK out"
"399","13.265092","host","1.9.1","USB","27","URB_BULK in"
"400","13.266139","1.9.1","host","USB","59","URB_BULK in"
"401","13.266203","host","1.9.1","USB","27","URB_BULK in"
"402","13.267142","1.9.1","host","USB","39","URB_BULK in"
"403","13.267632","host","1.9.1","USB","43","URB_BULK out"
"404","13.267910","1.9.1","host","USB","27","URB_BULK out"
"405","13.267973","host","1.9.1","USB","27","URB_BULK in"
"406","13.270878","1.9.1","host","USB","171","URB_BULK in"
"407","13.270974","host","1.9.1","USB","27","URB_BULK in"
"408","13.271609","1.9.1","host","USB","39","URB_BULK in"
"409","13.272411","host","1.9.1","USB","59","URB_BULK out"
"410","13.272517","1.9.1","host","USB","27","URB_BULK out"
"411","13.272565","host","1.9.1","USB","27","URB_BULK in"
"412","13.274139","1.9.1","host","USB","272","URB_BULK in"
"413","13.274214","host","1.9.1","USB","27","URB_BULK in"
"414","13.274831","1.9.1","host","USB","39","URB_BULK in"
"415","13.275869","host","1.9.1","USB","59","URB_BULK out"
"416","13.275928","1.9.1","host","USB","27","URB_BULK out"
"417","13.276017","host","1.9.1","USB","27","URB_BULK in"
"418","13.276768","1.9.1","host","USB","59","URB_BULK in"
"419","13.276843","host","1.9.1","USB","27","URB_BULK in"
"420","13.277029","1.9.1","host","USB","39","URB_BULK in"
"421","13.277445","host","1.9.1","USB","43","URB_BULK out"
"422","13.277620","1.9.1","host","USB","27","URB_BULK out"
"423","13.277675","host","1.9.1","USB","27","URB_BULK in"
"424","13.281458","1.9.1","host","USB","171","URB_BULK in"
"425","13.281552","host","1.9.1","USB","27","URB_BULK in"
"426","13.282356","1.9.1","host","USB","39","URB_BULK in"
"427","13.283014","host","1.9.1","USB","59","URB_BULK out"
"428","13.283078","1.9.1","host","USB","27","URB_BULK out"
"429","13.283127","host","1.9.1","USB","27","URB_BULK in"
"430","13.284733","1.9.1","host","USB","272","URB_BULK in"
"431","13.284820","host","1.9.1","USB","27","URB_BULK in"
"432","13.285117","1.9.1","host","USB","39","URB_BULK in"
"433","13.286667","host","1.9.1","USB","59","URB_BULK out"
"434","13.286800","1.9.1","host","USB","27","URB_BULK out"
"435","13.286844","host","1.9.1","USB","27","URB_BULK in"
"436","13.287862","1.9.1","host","USB","59","URB_BULK in"
"437","13.288041","host","1.9.1","USB","27","URB_BULK in"
"438","13.288194","1.9.1","host","USB","39","URB_BULK in"
"439","13.289636","host","1.9.1","USB","43","URB_BULK out"
"440","13.289729","1.9.1","host","USB","27","URB_BULK out"
"441","13.289787","host","1.9.1","USB","27","URB_BULK in"
"442","13.292711","1.9.1","host","USB","179","URB_BULK in"
"443","13.292791","host","1.9.1","USB","27","URB_BULK in"
"444","13.293291","1.9.1","host","USB","39","URB_BULK in"
"445","13.293936","host","1.9.1","USB","59","URB_BULK out"
"446","13.294013","1.9.1","host","USB","27","URB_BULK out"
"447","13.294055","host","1.9.1","USB","27","URB_BULK in"
"448","13.296971","1.9.1","host","USB","296","URB_BULK in"
"449","13.297048","host","1.9.1","USB","27","URB_BULK in"
"450","13.297366","1.9.1","host","USB","39","URB_BULK in"
"451","13.298299","host","1.9.1","USB","59","URB_BULK out"
"452","13.298360","1.9.1","host","USB","27","URB_BULK out"
"453","13.298403","host","1.9.1","USB","27","URB_BULK in"
"454","13.300199","1.9.1","host","USB","59","URB_BULK in"
"455","13.300256","host","1.9.1","USB","27","URB_BULK in"
